"table_name","field_name","field_value","language","translation"
"stops","stop_name","ポリテクセンター岡山入口","ja","ポリテクセンター岡山入口"
"stops","stop_name","ポリテクセンター岡山入口","ja-Hrkt","ポリテクセンターオカヤマイリグチ"
"stops","stop_name","岡山ドーム入口","en","Okayama Dome-Iriguchi"
"stops","stop_name","岡山ドーム入口","ja","岡山ドーム入口"
"stops","stop_name","岡山ドーム入口","ja-Hrkt","オカヤマドームイリグチ"
"stops","stop_name","ポリテクセンター岡山前","en","Polytech Center Okayama-mae"
"stops","stop_name","ポリテクセンター岡山前","ja","ポリテクセンター岡山前"
"stops","stop_name","ポリテクセンター岡山前","ja-Hrkt","ポリテクセンターオカヤママエ"
"stops","stop_name","コンベックス岡山前","en","Convex Okayama-mae"
"stops","stop_name","コンベックス岡山前","ja","コンベックス岡山前"
"stops","stop_name","コンベックス岡山前","ja-Hrkt","コンベックスオカヤママエ"
"stops","stop_name","クラレ岡山前","en","KURARAY Okayama-mae"
"stops","stop_name","クラレ岡山前","ja","クラレ岡山前"
"stops","stop_name","クラレ岡山前","ja-Hrkt","クラレオカヤママエ"
"stops","stop_name","ＮＴＴ岡山前","en","NTT Okayama-mae"
"stops","stop_name","ＮＴＴ岡山前","ja","ＮＴＴ岡山前"
"stops","stop_name","ＮＴＴ岡山前","ja-Hrkt","エヌティーティーオカヤママエ"
"stops","stop_name","イオンモール岡山前・源吉兆庵本社前","en","AEON MALL Okayama-mae/Minamoto Kitchoan Honsha-mae"
"stops","stop_name","イオンモール岡山前・源吉兆庵本社前","ja","イオンモール岡山前・源吉兆庵本社前"
"stops","stop_name","イオンモール岡山前・源吉兆庵本社前","ja-Hrkt","イオンモールオカヤママエミナモトキッチョウアンホンシャマエ"
"stops","stop_name","岡山南支援学校","en","Okayama Minami Shien Gakko"
"stops","stop_name","岡山南支援学校","ja","岡山南支援学校"
"stops","stop_name","岡山南支援学校","ja-Hrkt","オカヤマミナミシエンガッコウ"
"stops","stop_name","岡山商大前","en","Okayama Shodai-mae (Okayama Shoka University main gate)"
"stops","stop_name","岡山商大前","ja","岡山商大前"
"stops","stop_name","岡山商大前","ja-Hrkt","オカヤマショウダイマエ"
"stops","stop_name","岡山国際ホテル","en","Okayama Kokusai Hotel（Okayama International Hotel）"
"stops","stop_name","岡山国際ホテル","ja","岡山国際ホテル"
"stops","stop_name","岡山国際ホテル","ja-Hrkt","オカヤマコクサイホテル"
"stops","stop_name","岡山大学筋","en","Okayama Daigaku Suji (Okayama University Avenue)"
"stops","stop_name","岡山大学筋","ja","岡山大学筋"
"stops","stop_name","岡山大学筋","ja-Hrkt","オカヤマダイガクスジ"
"stops","stop_name","岡山学芸館スクールガーデン前","en","Okayama Gakugeikan School Garden-mae"
"stops","stop_name","岡山学芸館スクールガーデン前","ja","岡山学芸館スクールガーデン前"
"stops","stop_name","岡山学芸館スクールガーデン前","ja-Hrkt","オカヤマガクゲイカンスクールガーデンマエ"
"stops","stop_name","岡山市役所前","en","Okayama Shiyakusho-mae"
"stops","stop_name","岡山市役所前","ja","岡山市役所前"
"stops","stop_name","岡山市役所前","ja-Hrkt","オカヤマシヤクショマエ"
"stops","stop_name","岡山ナザレン教会前","en","Okayama Nazarenkyokai-mae"
"stops","stop_name","岡山ナザレン教会前","ja","岡山ナザレン教会前"
"stops","stop_name","岡山ナザレン教会前","ja-Hrkt","オカヤマナザレンキョウカイマエ"
"stops","stop_name","岡山流通会館前","en","Okayama Ryutsu Kaikan-mae"
"stops","stop_name","岡山流通会館前","ja","岡山流通会館前"
"stops","stop_name","岡山流通会館前","ja-Hrkt","オカヤマリュウツウカイカンマエ"
"stops","stop_name","岡山港","en","Okayamako"
"stops","stop_name","岡山港","ja","岡山港"
"stops","stop_name","岡山港","ja-Hrkt","オカヤマコウ"
"stops","stop_name","岡山理科大学","en","Okayama-Rika Daigaku (Okayama University of science)"
"stops","stop_name","岡山理科大学","ja","岡山理科大学"
"stops","stop_name","岡山理科大学","ja-Hrkt","オカヤマリカダイガク"
"stops","stop_name","岡山理科大学東門","en","Okayama-Rika Daigaku higashi-mon (Okayama University of science east gate)"
"stops","stop_name","岡山理科大学東門","ja","岡山理科大学東門"
"stops","stop_name","岡山理科大学東門","ja-Hrkt","オカヤマリカダイガクヒガシモン"
"stops","stop_name","岡山ろうさい病院","en","Okayama Rosai Byoin (Okayama Rosai Hospital insight)"
"stops","stop_name","岡山ろうさい病院","ja","岡山ろうさい病院"
"stops","stop_name","岡山ろうさい病院","ja-Hrkt","オカヤマロウサイビョウイン"
"stops","stop_name","岡山ろうさい病院入口","en","Okayama Rosai Byoin-Iriguchi (Okayama Rosai Hospital main gate)"
"stops","stop_name","岡山ろうさい病院入口","ja","岡山ろうさい病院入口"
"stops","stop_name","岡山ろうさい病院入口","ja-Hrkt","オカヤマロウサイビョウインイリグチ"
"stops","stop_name","岡山空港","en","Okayama Airport"
"stops","stop_name","岡山空港","ja","岡山空港"
"stops","stop_name","岡山空港","ja-Hrkt","オカヤマクウコウ"
"stops","stop_name","岡山芸術創造劇場ハレノワ前","en","Okayama Geijutsu Sozo Gekijo Harenowa-mae"
"stops","stop_name","岡山芸術創造劇場ハレノワ前","ja","岡山芸術創造劇場ハレノワ前"
"stops","stop_name","岡山芸術創造劇場ハレノワ前","ja-Hrkt","オカヤマゲイジュツソウゾウゲキジョウハレノワマエ"
"stops","stop_name","コンベックス岡山西","en","Convex Okayama-nishi"
"stops","stop_name","コンベックス岡山西","ja","コンベックス岡山西"
"stops","stop_name","コンベックス岡山西","ja-Hrkt","コンベックスオカヤマニシ"
"stops","stop_name","岡山駅","en","Okayama Sta."
"stops","stop_name","岡山駅","ja","岡山駅"
"stops","stop_name","岡山駅","ja-Hrkt","オカヤマエキ"
"stops","stop_name","岡山駅前","en","Okayama-Ekimae"
"stops","stop_name","岡山駅前","ja","岡山駅前"
"stops","stop_name","岡山駅前","ja-Hrkt","オカヤマエキマエ"
"stops","stop_name","岡山駅西口","en","Okayama Sta. Nishiguchi"
"stops","stop_name","岡山駅西口","ja","岡山駅西口"
"stops","stop_name","岡山駅西口","ja-Hrkt","オカヤマエキニシグチ"
"stops","stop_name","岡山高島屋前","en","Okayama Takashimaya-mae"
"stops","stop_name","岡山高島屋前","ja","岡山高島屋前"
"stops","stop_name","岡山高島屋前","ja-Hrkt","オカヤマタカシマヤマエ"
"stops","stop_name","岡工前","en","Okako-mae"
"stops","stop_name","岡工前","ja","岡工前"
"stops","stop_name","岡工前","ja-Hrkt","オカコウマエ"
"stops","stop_name","岡工口","en","Okako-guchi"
"stops","stop_name","岡工口","ja","岡工口"
"stops","stop_name","岡工口","ja-Hrkt","オカコウグチ"
"stops","stop_name","岡電高屋","en","Okaden Takaya"
"stops","stop_name","岡電高屋","ja","岡電高屋"
"stops","stop_name","岡電高屋","ja-Hrkt","オカデンタカヤ"
"stops","stop_name","岩上","en","Iwagami"
"stops","stop_name","岩上","ja","岩上"
"stops","stop_name","岩上","ja-Hrkt","イワガミ"
"stops","stop_name","岩田町","en","Iwatacho"
"stops","stop_name","岩田町","ja","岩田町"
"stops","stop_name","岩田町","ja-Hrkt","イワタチョウ"
"stops","stop_name","岩花","en","Iwabana"
"stops","stop_name","岩花","ja","岩花"
"stops","stop_name","岩花","ja-Hrkt","イワバナ"
"stops","stop_name","峠","en","Toge"
"stops","stop_name","峠","ja","峠"
"stops","stop_name","峠","ja-Hrkt","トウゲ"
"stops","stop_name","嶽","en","Dake"
"stops","stop_name","嶽","ja","嶽"
"stops","stop_name","嶽","ja-Hrkt","ダケ"
"stops","stop_name","川井","en","Kawai"
"stops","stop_name","川井","ja","川井"
"stops","stop_name","川井","ja-Hrkt","カワイ"
"stops","stop_name","川入","en","Kawairi"
"stops","stop_name","川入","ja","川入"
"stops","stop_name","川入","ja-Hrkt","カワイリ"
"stops","stop_name","川口","en","Kawaguchi"
"stops","stop_name","川口","ja","川口"
"stops","stop_name","川口","ja-Hrkt","カワグチ"
"stops","stop_name","川崎医大前","en","Kawasaki Idai-mae（Kawasaki Medical School）"
"stops","stop_name","川崎医大前","ja","川崎医大前"
"stops","stop_name","川崎医大前","ja-Hrkt","カワサキイダイマエ"
"stops","stop_name","川東町入口","en","Hirai Shogakko Iriguchi"
"stops","stop_name","川東町入口","ja","川東町入口"
"stops","stop_name","川東町入口","ja-Hrkt","カワヒガシチョウイリグチ"
"stops","stop_name","川西町西口","en","Kawanishimachi Nishiguchi"
"stops","stop_name","川西町西口","ja","川西町西口"
"stops","stop_name","川西町西口","ja-Hrkt","カワニシマチニシグチ"
"stops","stop_name","市役所入口","en","Shiyakusho Iriguchi"
"stops","stop_name","市役所入口","ja","市役所入口"
"stops","stop_name","市役所入口","ja-Hrkt","シヤクショイリグチ"
"stops","stop_name","市民の森","en","Shimin-no-mori"
"stops","stop_name","市民の森","ja","市民の森"
"stops","stop_name","市民の森","ja-Hrkt","シミンノモリ"
"stops","stop_name","市町村振興センター入口","en","Shichoson Shinko Center Iriguchi"
"stops","stop_name","市町村振興センター入口","ja","市町村振興センター入口"
"stops","stop_name","市町村振興センター入口","ja-Hrkt","シチョウソンシンコウセンターイリグチ"
"stops","stop_name","師楽入口","en","Shiraku Iriguchi"
"stops","stop_name","師楽入口","ja","師楽入口"
"stops","stop_name","師楽入口","ja-Hrkt","シラクイリグチ"
"stops","stop_name","平井","en","Hirai"
"stops","stop_name","平井","ja","平井"
"stops","stop_name","平井","ja-Hrkt","ヒライ"
"stops","stop_name","平井下町","en","Hiraishimomachi"
"stops","stop_name","平井下町","ja","平井下町"
"stops","stop_name","平井下町","ja-Hrkt","ヒライシモマチ"
"stops","stop_name","平井元町","en","Hiraimotomachi"
"stops","stop_name","平井元町","ja","平井元町"
"stops","stop_name","平井元町","ja-Hrkt","ヒライモトマチ"
"stops","stop_name","平井小学校","en","Hirai Shogakko"
"stops","stop_name","平井小学校","ja","平井小学校"
"stops","stop_name","平井小学校","ja-Hrkt","ヒライショウガッコウ"
"stops","stop_name","平井小学校入口","en","Hirai Shogakko"
"stops","stop_name","平井小学校入口","ja","平井小学校入口"
"stops","stop_name","平井小学校入口","ja-Hrkt","ヒライショウガッコウイリグチ"
"stops","stop_name","平田中央","en","Hirata-chuo"
"stops","stop_name","平田中央","ja","平田中央"
"stops","stop_name","平田中央","ja-Hrkt","ヒラタチュウオウ"
"stops","stop_name","平田口","en","Hirataguchi"
"stops","stop_name","平田口","ja","平田口"
"stops","stop_name","平田口","ja-Hrkt","ヒラタグチ"
"stops","stop_name","平田東","en","Hirata-higashi"
"stops","stop_name","平田東","ja","平田東"
"stops","stop_name","平田東","ja-Hrkt","ヒラタヒガシ"
"stops","stop_name","平田東公園","en","Hirata-higashi Koen"
"stops","stop_name","平田東公園","ja","平田東公園"
"stops","stop_name","平田東公園","ja-Hrkt","ヒラタヒガシコウエン"
"stops","stop_name","平田西","en","Hirata-nishi"
"stops","stop_name","平田西","ja","平田西"
"stops","stop_name","平田西","ja-Hrkt","ヒラタニシ"
"stops","stop_name","平福","en","Hirafuku"
"stops","stop_name","平福","ja","平福"
"stops","stop_name","平福","ja-Hrkt","ヒラフク"
"stops","stop_name","平野","en","Hirano"
"stops","stop_name","平野","ja","平野"
"stops","stop_name","平野","ja-Hrkt","ヒラノ"
"stops","stop_name","幸島小学校入口","en","Kojima Shogakko Iriguchi"
"stops","stop_name","幸島小学校入口","ja","幸島小学校入口"
"stops","stop_name","幸島小学校入口","ja-Hrkt","コウジマショウガッコウイリグチ"
"stops","stop_name","幸町","en","Saiwaicho"
"stops","stop_name","幸町","ja","幸町"
"stops","stop_name","幸町","ja-Hrkt","サイワイチョウ"
"stops","stop_name","広潟","en","Hirokata"
"stops","stop_name","広潟","ja","広潟"
"stops","stop_name","広潟","ja-Hrkt","ヒロカタ"
"stops","stop_name","庄田東","en","Shoda-higashi"
"stops","stop_name","庄田東","ja","庄田東"
"stops","stop_name","庄田東","ja-Hrkt","ショウダヒガシ"
"stops","stop_name","庄田西","en","Shoda-nishi"
"stops","stop_name","庄田西","ja","庄田西"
"stops","stop_name","庄田西","ja-Hrkt","ショウダニシ"
"stops","stop_name","庭瀬本町","en","Niwasehonmachi"
"stops","stop_name","庭瀬本町","ja","庭瀬本町"
"stops","stop_name","庭瀬本町","ja-Hrkt","ニワセホンマチ"
"stops","stop_name","庭瀬駅通","en","Niwase Eki-dori"
"stops","stop_name","庭瀬駅通","ja","庭瀬駅通"
"stops","stop_name","庭瀬駅通","ja-Hrkt","ニワセエキドオリ"
"stops","stop_name","延友","en","Nobutomo"
"stops","stop_name","延友","ja","延友"
"stops","stop_name","延友","ja-Hrkt","ノブトモ"
"stops","stop_name","当新田","en","Toshinden"
"stops","stop_name","当新田","ja","当新田"
"stops","stop_name","当新田","ja-Hrkt","トウシンデン"
"stops","stop_name","後呂","en","Ushiro"
"stops","stop_name","後呂","ja","後呂"
"stops","stop_name","後呂","ja-Hrkt","ウシロ"
"stops","stop_name","後楽園","en","Korakuen-mae (Korakuen Garden main gate)"
"stops","stop_name","後楽園","ja","後楽園"
"stops","stop_name","後楽園","ja-Hrkt","コウラクエン"
"stops","stop_name","後閑","en","Gokan"
"stops","stop_name","後閑","ja","後閑"
"stops","stop_name","後閑","ja-Hrkt","ゴカン"
"stops","stop_name","後閑小学校前","en","Gokan Shogakko-mae（Gokan Elementary School）"
"stops","stop_name","後閑小学校前","ja","後閑小学校前"
"stops","stop_name","後閑小学校前","ja-Hrkt","ゴカンショウガッコウマエ"
"stops","stop_name","御南中学校入口","en","Minan Chugakko Iriguchi"
"stops","stop_name","御南中学校入口","ja","御南中学校入口"
"stops","stop_name","御南中学校入口","ja-Hrkt","ミナンチュウガッコウイリグチ"
"stops","stop_name","御南小前","en","Minan Shogakko-mae"
"stops","stop_name","御南小前","ja","御南小前"
"stops","stop_name","御南小前","ja-Hrkt","ミナンショウマエ"
"stops","stop_name","御南西公民館入口","en","Minan-nishi Kominkan Iriguchi"
"stops","stop_name","御南西公民館入口","ja","御南西公民館入口"
"stops","stop_name","御南西公民館入口","ja-Hrkt","ミナンニシコウミンカンイリグチ"
"stops","stop_name","御幸町","en","Miyukicho"
"stops","stop_name","御幸町","ja","御幸町"
"stops","stop_name","御幸町","ja-Hrkt","ミユキチョウ"
"stops","stop_name","御野校前","en","Minoko-mae"
"stops","stop_name","御野校前","ja","御野校前"
"stops","stop_name","御野校前","ja-Hrkt","ミノコウマエ"
"stops","stop_name","愛生園","en","Aiseien"
"stops","stop_name","愛生園","ja","愛生園"
"stops","stop_name","愛生園","ja-Hrkt","アイセイエン"
"stops","stop_name","愛生園口","en","Aiseienguchi"
"stops","stop_name","愛生園口","ja","愛生園口"
"stops","stop_name","愛生園口","ja-Hrkt","アイセイエングチ"
"stops","stop_name","慈圭病院","en","Jikei Byoin (Jikei Hospital)"
"stops","stop_name","慈圭病院","ja","慈圭病院"
"stops","stop_name","慈圭病院","ja-Hrkt","ジケイビョウイン"
